/*Owner & Copyrights: Vance King Saxbe. A.*/4,683.74:03:02:22
4,863.27:11:59:43
4,863.49:12:00:04
4,863.63:12:00:17
4,863.57:12:00:30
4,863.49:12:00:54
4,863.47:12:01:20
4,863.59:12:01:33
4,863.88:12:01:41
4,863.93:12:01:57
4,863.91:12:02:13
4,863.92:12:02:26
4,862.27:12:02:45
4,862.29:12:02:56
4,862.00:12:03:31
4,861.94:12:03:45
4,861.84:12:04:01
4,862.20:12:04:17
4,864.47:12:04:33
4,862.27:12:04:47
4,862.28:12:04:55
4,862.26:12:05:12
4,864.42:12:05:27
4,864.44:12:05:43
4,864.42:12:05:57
4,864.26:12:06:31
4,862.44:12:06:59
4,862.41:12:07:17
4,862.17:12:07:47
4,861.37:12:08:03
4,860.74:12:08:18
4,860.92:12:08:32
4,861.00:12:08:42
4,860.93:12:08:57
4,860.90:12:09:14
4,860.68:12:09:30
4,860.42:12:09:50
4,859.88:12:10:16
4,859.58:12:10:38
4,859.72:12:10:49
4,859.81:12:11:06
4,859.11:12:11:28
4,858.97:12:12:02
4,858.60:12:12:29
4,858.70:12:12:49
4,860.19:12:13:01
4,859.21:12:13:21
4,859.27:12:13:31
4,859.47:12:13:54
4,859.38:12:14:03
4,858.26:12:14:20
4,859.97:12:14:49
4,859.73:12:15:01
4,858.10:12:15:19
4,857.55:12:15:33
4,856.96:12:16:07
4,857.01:12:16:18
4,856.07:12:16:32
4,857.55:12:16:49
4,857.88:12:17:02
4,855.96:12:17:14
4,855.83:12:17:36
4,855.67:12:17:42
4,855.27:12:18:01
4,854.74:12:18:15
4,854.83:12:18:31
4,853.56:12:18:47
4,853.46:12:19:00
4,853.33:12:19:16
4,854.73:12:19:32
4,854.80:12:19:48
4,854.32:12:20:11
4,854.50:12:20:29
4,854.47:12:20:49
4,854.56:12:21:00
4,854.45:12:21:25
4,852.50:12:21:31
4,854.11:12:21:47
4,853.35:12:21:59
4,853.46:12:22:16
4,853.30:12:22:33
4,853.49:12:22:42
4,853.47:12:22:57
4,854.06:12:23:13
4,853.42:12:23:31
4,856.48:12:23:44
4,856.47:12:24:05
4,857.27:12:24:31
4,857.13:12:24:44
4,857.17:12:25:05
4,857.71:12:25:15
4,857.67:12:25:32
4,857.60:12:25:50
4,854.85:12:26:18
4,855.19:12:26:31
4,854.42:12:26:44
4,854.54:12:27:10
4,854.66:12:27:24
4,856.36:12:27:40
4,856.31:12:28:07
4,854.07:12:28:19
4,854.16:12:28:32
4,854.14:12:28:56
4,854.11:12:29:22
4,855.69:12:29:39
4,854.05:12:29:47
4,852.86:12:30:00
4,854.18:12:30:27
4,852.15:12:30:40
4,852.13:12:30:54
4,852.20:12:31:08
4,852.33:12:31:26
4,852.35:12:31:40
4,851.55:12:32:04
4,850.97:12:32:30
4,850.57:12:32:46
4,850.41:12:33:03
4,851.77:12:33:17
4,852.61:12:33:47
4,851.46:12:34:03
4,852.03:12:34:23
4,852.99:12:34:43
4,853.17:12:35:03
4,854.67:12:35:26
4,855.04:12:35:41
4,855.21:12:36:12
4,855.73:12:36:26
4,856.15:12:36:38
4,856.29:12:36:50
4,856.44:12:37:07
4,856.41:12:37:18
4,856.18:12:37:32
4,854.50:12:38:04
4,854.79:12:38:19
4,852.32:12:38:33
4,852.30:12:39:00
4,852.39:12:39:25
4,853.01:12:39:40
4,858.88:12:40:46
4,859.03:12:41:00
4,858.96:12:41:15
4,859.06:12:41:31
4,854.70:12:41:45
4,854.79:12:42:05
4,858.95:12:42:19
4,858.85:12:42:31
4,856.72:12:42:45
4,856.49:12:43:01
4,856.41:12:43:23
4,856.46:12:43:33
4,857.72:12:43:43
4,857.79:12:44:02
:12:44:06
4,857.79:12:44:06
4,857.70:12:44:20
4,856.90:12:44:36
4,859.13:12:44:48
4,859.24:12:45:08
4,856.34:12:45:49
4,856.53:12:46:00
4,856.19:12:46:19
4,856.15:12:46:45
4,856.16:12:47:03
4,856.12:12:47:23
4,855.89:12:47:35
4,855.90:12:47:48
4,855.41:12:48:22
4,855.29:12:48:36
4,855.25:12:48:48
4,855.28:12:49:20
4,855.29:12:49:38
4,854.00:12:49:52
4,857.38:12:50:00
4,857.57:12:50:24
4,857.51:12:50:31
4,854.35:12:50:46
4,854.14:12:51:03
4,854.01:12:51:16
4,854.19:12:51:40
4,854.39:12:51:49
4,854.30:12:52:02
4,853.74:12:52:16
4,853.72:12:52:30
4,854.18:12:52:47
4,856.83:12:53:02
4,857.72:12:53:18
4,853.88:12:53:31
4,853.42:12:53:49
4,853.41:12:54:03
4,853.23:12:54:21
4,855.30:12:54:33
4,853.70:12:54:58
4,850.36:12:55:21
4,852.04:12:55:31
4,854.27:12:55:46
4,855.40:12:56:02
4,855.34:12:56:18
4,853.72:12:56:34
4,853.84:12:56:48
4,853.99:12:57:04
4,854.12:12:57:29
4,854.15:12:57:36
4,854.22:12:57:47
4,854.45:12:58:02
4,854.32:12:58:28
4,853.71:12:58:32
4,853.81:12:58:47
4,853.80:12:59:04
4,853.65:12:59:18
4,853.57:12:59:36
4,853.72:12:59:45
4,853.67:01:00:06
4,853.65:01:00:20
4,853.61:01:00:38
4,853.63:01:00:50
4,855.52:01:01:20
4,855.55:01:01:33
4,855.54:01:01:58
4,855.27:01:02:10
4,855.80:01:02:22
4,855.76:01:02:35
4,855.70:01:02:47
:01:04:56
4,854.97:01:09:18
4,855.01:01:09:31
4,854.72:01:09:46
4,853.62:01:10:01
4,853.99:01:10:18
4,857.23:01:10:31
4,857.32:01:10:47
4,857.36:01:11:03
4,857.34:01:11:15
4,857.28:01:11:30
4,856.60:01:11:46
4,857.70:01:12:02
4,857.82:01:12:23
4,857.84:01:12:35
4,857.93:01:12:46
4,857.97:01:13:11
4,857.95:01:13:23
4,858.57:01:13:35
4,858.58:01:13:48
4,858.57:01:14:13
4,858.59:01:14:25
4,857.64:01:14:38
4,857.82:01:14:51
4,856.17:01:15:03
4,855.92:01:15:27
4,855.37:01:15:40
4,855.43:01:15:52
4,855.44:01:16:05
4,855.25:01:16:17
4,855.08:01:16:42
4,854.52:01:16:54
4,854.47:01:17:20
4,854.79:01:17:32
4,858.00:01:17:56
4,858.50:01:18:09
4,858.45:01:18:21
4,859.42:01:18:33
4,858.62:01:18:47
4,858.78:01:19:07
4,860.40:01:19:19
4,860.54:01:19:31
4,860.32:01:19:56
4,860.21:01:20:08
4,860.44:01:20:20
4,860.19:01:20:32
4,860.30:01:20:58
4,860.45:01:21:11
4,858.08:01:21:36
4,859.25:01:21:47
4,859.39:01:22:13
4,859.37:01:22:36
4,859.39:01:22:49
4,859.49:01:23:26
4,859.48:01:23:50
4,859.56:01:24:28
4,859.88:01:24:39
4,860.04:01:24:51
4,859.60:01:25:02
4,856.70:01:25:19
4,856.32:01:25:42
4,856.40:01:25:54
4,856.19:01:26:07
4,856.07:01:26:40
4,856.09:01:26:58
4,856.15:01:27:11
4,859.24:01:28:01
4,858.30:01:28:25
4,858.22:01:28:38
4,858.21:01:28:50
4,859.18:01:29:03
4,857.05:01:29:21
4,857.19:01:29:48
4,857.09:01:30:16
4,856.83:01:30:38
4,856.75:01:30:50
4,858.21:01:31:02
4,858.44:01:31:27
4,858.75:01:31:37
4,858.58:01:31:48
4,858.56:01:32:01
4,858.74:01:32:18
4,858.19:01:32:34
4,858.28:01:32:49
4,857.70:01:33:01
4,857.89:01:33:18
4,858.48:01:33:33
4,858.57:01:33:54
4,858.44:01:34:32
4,858.45:01:34:56
4,858.73:01:35:09
4,858.45:01:35:21
4,858.12:01:35:34
4,858.14:01:35:46
4,858.21:01:36:01
4,866.09:01:36:20
4,866.39:01:36:37
4,868.08:01:36:52
4,868.02:01:36:54
4,864.84:01:37:18
4,865.22:01:37:23
4,871.62:01:37:54
4,872.30:01:38:06
4,871.82:01:38:25
4,872.19:01:38:31
4,875.92:01:38:50
4,876.69:01:39:04
4,878.64:01:39:08
4,876.17:01:39:45
4,874.51:01:40:01
4,878.53:01:40:20
4,878.44:01:40:47
4,877.24:01:40:51
4,873.87:01:41:20
4,874.00:01:41:23
4,873.94:01:41:49
4,873.26:01:41:52
4,873.17:01:42:18
4,874.10:01:42:26
4,874.27:01:42:50
4,873.12:01:43:18
4,873.17:01:43:26
4,873.16:01:43:48
4,873.00:01:43:51
4,872.87:01:44:22
4,872.75:01:44:47
4,873.32:01:45:22
4,873.15:01:45:25
4,873.08:01:45:37
4,870.89:01:45:50
4,870.91:01:46:17
4,870.92:01:46:20
4,872.28:01:46:36
4,872.25:01:46:55
4,871.99:01:47:09
4,872.51:01:47:22
4,872.89:01:47:40
4,874.54:01:47:55
4,873.96:01:48:14
4,873.67:01:48:31
4,873.05:01:48:48
4,876.08:01:48:55
4,875.51:01:49:09
4,877.63:01:49:28
4,877.64:01:49:36
4,877.85:01:49:54
4,878.00:01:50:09
4,874.71:01:50:23
4,874.44:01:50:39
4,873.84:01:50:50
4,874.05:01:51:04
4,877.87:01:51:29
4,878.13:01:51:42
4,878.46:01:51:56
4,878.00:01:52:08
4,878.55:01:52:21
4,875.63:01:52:46
4,875.47:01:52:59
4,879.36:01:53:13
4,876.56:01:53:26
4,877.54:01:53:44
4,879.69:01:53:57
4,878.67:01:54:10
4,880.76:01:54:22
4,880.71:01:54:35
4,880.11:01:55:13
4,879.86:01:55:24
4,879.77:01:55:39
4,879.89:01:55:54
4,880.21:01:56:09
4,876.51:01:56:31
4,878.14:01:56:41
4,877.77:01:56:54
4,877.75:01:57:07
4,876.24:01:57:21
4,876.34:01:57:47
4,876.29:01:58:00
4,877.70:01:58:13
4,877.74:01:58:26
4,875.53:01:58:39
4,875.58:01:59:06
4,875.29:01:59:31
4,875.24:01:59:44
4,875.45:02:00:02
4,875.40:02:00:16
4,875.55:02:00:28
4,875.80:02:00:43
4,875.17:02:00:56
4,877.24:02:01:08
4,877.00:02:01:21
4,878.82:02:01:47
4,879.78:02:02:00
4,876.54:02:02:12
4,876.70:02:02:24
4,876.82:02:02:37
4,876.79:02:03:03
4,876.50:02:03:15
4,876.48:02:03:28
4,876.44:02:03:41
4,875.25:02:03:55
4,878.40:02:04:08
4,878.50:02:04:33
4,876.13:02:04:47
4,875.09:02:05:01
4,875.06:02:05:14
4,874.65:02:05:27
4,874.62:02:05:40
4,877.94:02:05:53
4,874.14:02:06:19
4,873.79:02:06:32
4,873.76:02:06:45
4,872.03:02:06:59
4,871.92:02:07:12
4,872.47:02:07:25
4,874.38:02:07:39
4,876.03:02:08:04
4,875.90:02:08:17
4,877.11:02:08:31
4,877.05:02:08:44
4,876.45:02:08:57
4,877.53:02:09:09
4,878.27:02:09:24
4,878.03:02:09:48
4,878.40:02:10:00
4,878.56:02:10:14
4,878.60:02:10:27
4,878.07:02:10:40
4,877.52:02:10:53
4,877.49:02:11:23
4,880.27:02:11:56
4,880.19:02:12:22
4,883.37:02:12:33
4,882.92:02:12:59
4,882.50:02:13:11
4,886.45:02:13:26
4,886.11:02:13:33
4,888.35:02:14:14
4,887.90:02:14:25
4,886.84:02:14:44
4,880.79:02:14:56
4,882.43:02:15:11
4,879.27:02:15:23
4,878.62:02:15:49
4,879.71:02:15:54
4,878.62:02:16:12
4,879.50:02:16:29
4,879.43:02:16:39
4,880.69:02:17:00
4,880.15:02:17:14
4,880.49:02:17:25
4,881.41:02:17:41
4,881.68:02:18:27
4,881.50:02:18:44
4,883.06:02:18:56
4,880.32:02:19:25
4,881.12:02:19:32
4,881.22:02:20:00
:02:20:13
4,881.03:02:20:14
4,879.56:02:20:30
4,879.58:02:20:43
4,879.54:02:20:49
4,881.31:02:21:17
4,881.40:02:21:43
4,880.81:02:21:48
4,879.53:02:22:13
4,878.37:02:22:23
4,878.60:02:22:43
4,878.42:02:23:13
4,877.80:02:23:29
4,875.73:02:23:46
4,875.69:02:23:52
4,875.48:02:24:13
4,875.07:02:24:21
4,871.54:02:24:41
4,873.75:02:24:50
4,873.67:02:25:12
4,873.03:02:25:24
4,874.69:02:25:42
4,873.22:02:25:51
4,873.40:02:26:12
4,873.35:02:26:19
4,876.52:02:26:41
4,876.73:02:26:48
4,877.53:02:27:23
4,874.65:02:27:48
4,874.82:02:28:16
4,874.32:02:28:24
4,874.42:02:28:43
4,874.36:02:28:54
4,874.18:02:29:11
4,876.01:02:29:21
4,875.95:02:29:47
4,875.93:02:29:59
4,873.64:02:30:18
4,873.72:02:30:46
4,873.83:02:31:20
4,874.22:02:31:44
4,877.39:02:32:16
4,877.23:02:32:23
4,877.21:02:32:41
4,877.19:02:32:48
4,877.24:02:33:10
4,876.96:02:33:19
4,876.91:02:33:42
4,874.86:02:33:51
4,874.77:02:34:15
4,874.63:02:34:17
4,877.54:02:34:49
4,877.08:02:35:13
4,875.58:02:35:19
4,874.78:02:35:43
4,874.75:02:35:48
4,874.73:02:36:05
4,874.89:02:36:22
4,876.48:02:36:43
4,874.78:02:36:49
4,876.30:02:37:15
4,876.28:02:37:19
:02:37:55
4,873.08:02:38:24
4,873.41:02:38:29
4,873.51:02:38:37
4,873.29:02:38:59
4,871.59:02:39:30
4,871.68:02:39:59
4,872.23:02:40:08
4,872.50:02:40:44
4,877.89:02:40:49
4,877.71:02:41:13
4,873.07:02:41:18
4,871.57:02:42:05
4,873.55:02:42:18
4,874.74:02:42:45
4,874.29:02:42:49
4,871.00:02:43:07
4,872.30:02:43:21
4,872.28:02:43:42
4,871.52:02:43:53
4,874.15:02:44:18
4,874.13:02:44:43
4,874.40:02:44:51
4,874.73:02:45:05
4,875.40:02:45:17
4,875.53:02:45:37
4,874.52:02:45:48
4,875.63:02:46:03
4,875.52:02:46:26
4,877.53:02:46:41
4,880.20:02:47:21
4,874.94:02:47:49
4,875.13:02:48:16
4,875.38:02:48:20
4,875.29:02:48:35
:02:49:40
4,877.88:02:49:43
4,878.04:02:49:54
4,878.95:02:50:05
4,879.10:02:50:32
4,878.09:02:50:42
4,875.73:02:51:06
4,878.34:02:51:34
4,878.32:02:52:10
4,875.39:02:52:29
4,874.93:02:52:43
4,877.20:02:52:51
4,876.95:02:53:03
4,877.53:02:53:20
4,877.32:02:53:35
4,876.76:02:53:48
4,874.68:02:59:13
4,874.89:02:59:23
4,875.98:02:59:58
4,877.25:03:00:05
4,877.26:03:00:18
4,878.40:03:00:42
4,878.23:03:00:51
4,878.31:03:01:04
4,880.55:03:01:19
4,878.16:03:01:33
4,877.88:03:02:10
4,876.84:03:02:37
4,878.22:03:03:13
4,877.60:03:03:37
4,875.94:03:04:01
4,875.76:03:04:20
4,876.94:03:04:41
4,881.49:03:05:04
4,881.36:03:05:25
4,881.28:03:05:45
4,879.40:03:06:10
4,878.72:03:06:36
4,879.90:03:07:00
4,882.37:03:07:29
4,883.21:03:07:46
4,883.36:03:07:49
4,882.79:03:08:05
4,882.94:03:08:19
4,884.04:03:08:47
4,881.34:03:08:51
4,884.64:03:09:05
4,883.04:03:09:33
4,885.31:03:09:39
4,884.48:03:09:52
4,884.35:03:10:05
4,883.56:03:10:19
4,883.47:03:10:35
4,883.46:03:10:49
4,882.64:03:11:11
4,882.60:03:11:20
4,880.07:03:11:36
4,879.46:03:11:51
4,880.49:03:12:06
4,882.69:03:12:18
4,882.67:03:12:37
4,884.88:03:12:49
4,885.06:03:13:02
4,885.92:03:13:19
4,886.07:03:13:33
4,885.66:03:13:52
4,884.35:03:14:04
4,884.40:03:14:18
4,883.73:03:14:33
4,883.94:03:14:47
4,883.98:03:15:03
4,883.72:03:15:20
4,883.45:03:15:33
4,884.82:03:15:50
4,884.72:03:16:02
4,885.16:03:16:19
4,883.93:03:16:47
4,884.65:03:16:50
4,884.05:03:17:08
4,884.68:03:17:20
4,884.51:03:17:32
4,881.36:03:17:48
4,880.55:03:18:08
4,884.34:03:18:28
4,880.74:03:18:52
4,880.15:03:19:52
4,879.86:03:20:05
4,878.23:03:20:22
4,878.08:03:20:44
4,876.32:03:20:52
4,874.19:03:21:04
4,876.43:03:21:26
4,880.35:03:21:56
4,881.92:03:22:05
4,881.77:03:22:18
4,877.45:03:22:50
4,875.22:03:23:04
4,876.60:03:23:17
4,878.05:03:23:22
4,877.63:03:23:36
4,880.49:03:23:51
4,879.74:03:24:06
4,879.20:03:24:20
4,882.06:03:24:35
4,881.48:03:24:54
4,880.62:03:25:13
4,880.03:03:25:21
4,880.61:03:25:33
4,881.96:03:25:49
4,879.02:03:26:08
4,879.25:03:26:18
4,879.13:03:26:33
4,880.20:03:26:49
4,861.07:03:27:03
4,878.94:03:27:39
4,881.02:03:27:50
4,877.21:03:28:06
4,873.67:03:28:18
4,876.08:03:28:34
4,877.67:03:28:48
4,876.36:03:29:06
4,880.91:03:29:22
4,878.85:03:29:49
4,880.77:03:30:05
4,885.79:09:19:09
4,883.27:09:19:18
4,884.32:09:19:32
4,882.48:09:19:45
4,882.43:09:19:59
:09:21:11
4,883.42:09:52:02
4,884.62:09:52:05
4,884.70:09:52:19
4,884.18:09:52:36
4,886.24:09:53:59
4,881.63:09:54:10
4,881.50:09:54:23
4,886.48:09:54:39
4,886.87:09:54:55
4,886.59:09:55:11
4,886.53:09:55:27
4,884.69:09:55:38
:09:58:06
4,881.72:10:10:15
4,881.68:10:10:20
:10:11:50
4,880.44:10:17:18
4,886.93:10:17:48
4,886.75:10:18:12
4,886.74:10:18:24
4,886.79:10:18:48
4,886.61:10:19:00
4,887.64:10:19:09
4,887.84:10:19:24
4,888.53:10:19:39
4,888.46:10:19:49
4,883.51:10:22:04
:10:22:06
4,883.51:10:22:06
4,883.60:10:22:24
4,883.55:10:22:40
4,883.37:10:22:54
4,882.82:10:23:10
4,883.13:10:23:20
4,882.71:10:23:41
4,881.79:10:23:51
4,882.43:10:24:08
4,886.95:10:24:21
4,887.50:10:24:45
4,887.72:10:24:57
4,887.64:10:25:09
4,885.99:10:25:34
4,885.98:10:26:22
4,885.53:10:26:47
4,885.75:10:27:07
4,890.81:10:27:36
4,891.40:10:27:45
4,892.84:10:28:16
4,893.71:10:28:40
4,894.45:10:28:53
4,893.97:10:29:07
4,893.87:10:29:16
4,892.31:10:29:50
4,893.21:10:30:14
4,893.83:10:30:27
4,894.10:10:30:38
4,893.28:10:30:51
4,893.83:10:31:16
4,894.90:10:31:28
4,895.01:10:31:40
4,892.35:10:31:52
4,895.23:10:32:06
4,896.22:10:32:30
4,895.99:10:32:42
4,897.82:10:32:55
4,895.70:10:33:05
4,895.67:10:33:28
4,896.39:10:33:30
4,896.21:10:33:52
4,896.43:10:34:07
4,896.42:10:34:16
4,894.15:10:34:39
4,897.00:10:34:51
4,896.78:10:35:14
4,896.61:10:35:25
4,894.03:10:35:39
4,896.79:10:35:53
4,894.30:10:36:19
4,898.60:10:36:48
4,898.64:10:37:28
4,897.35:10:37:43
4,897.32:10:37:58
4,898.22:10:38:13
4,900.60:10:38:25
4,907.09:10:38:53
4,904.99:10:39:18
4,905.57:10:39:32
:10:41:42
4,907.41:10:56:34
4,907.28:10:56:41
4,906.74:10:56:57
4,903.47:10:57:13
4,904.44:10:57:26
4,904.35:10:57:47
4,904.42:10:58:00
4,904.81:10:58:14
4,905.23:10:58:32
4,904.27:10:59:04
4,907.77:10:59:09
4,907.66:10:59:24
4,904.49:10:59:43
4,904.09:10:59:56
4,905.83:11:00:10
4,905.23:11:00:26
4,905.19:11:00:41
4,906.49:11:01:10
4,908.19:11:01:20
4,907.90:11:01:31
4,907.21:11:01:46
4,907.68:11:01:59
4,907.91:11:02:14
4,908.04:11:02:35
4,907.80:11:02:41
4,909.44:11:02:53
4,907.86:11:03:11
4,908.95:11:03:29
4,905.55:11:03:50
4,906.01:11:04:00
4,905.93:11:04:10
4,908.81:11:04:29
4,906.28:11:04:43
4,908.48:11:05:02
4,908.88:11:05:16
4,909.06:11:05:26
4,908.64:11:05:41
4,909.37:11:06:04
4,909.40:11:06:12
4,907.22:11:06:41
4,910.77:11:07:03
4,910.61:11:07:16
4,909.81:11:07:30
4,910.07:11:07:40
4,907.47:11:07:57
4,907.34:11:08:14
4,909.92:11:08:23
4,909.95:11:08:41
4,911.75:11:08:56
4,912.24:11:09:11
4,908.78:11:09:27
4,911.85:11:09:33
4,911.36:11:09:59
4,909.13:11:10:37
4,908.40:11:10:43
4,911.35:11:11:00
4,908.87:11:11:15
4,912.04:11:11:30
4,911.99:11:11:41
4,912.08:11:11:56
4,908.36:11:12:10
4,912.17:11:12:18
4,912.07:11:12:41
4,912.24:11:12:46
4,912.53:11:13:17
4,911.83:11:13:43
4,912.80:11:14:00
4,912.64:11:14:12
4,914.07:11:14:45
4,913.41:11:15:09
4,913.83:11:15:25
4,914.37:11:15:42
4,913.84:11:15:47
4,914.09:11:16:11
4,914.64:11:16:30
4,914.41:11:16:42
4,911.36:11:16:58
4,910.82:11:17:13
4,914.92:11:17:29
4,914.53:11:17:44
4,913.82:11:18:01
4,913.56:11:18:29
4,913.47:11:18:35
4,913.42:11:18:57
4,913.47:11:19:02
4,910.81:11:19:25
4,910.67:11:19:33
4,910.98:11:19:59
4,910.84:11:20:03
4,911.49:11:20:30
4,911.80:11:20:38
4,911.76:11:21:00
4,914.71:11:21:04
4,914.80:11:21:31
4,914.91:11:21:34
4,915.01:11:22:28
4,913.95:11:22:33
4,910.66:11:22:58
4,911.73:11:23:04
4,913.38:11:23:28
4,913.00:11:24:00
4,911.89:11:24:34
4,911.53:11:24:59
4,914.26:11:25:08
4,914.22:11:25:27
4,913.45:11:25:33
4,913.16:11:25:58
4,912.16:11:26:16
4,911.87:11:26:29
4,911.82:11:26:51
4,911.93:11:27:31
4,913.52:11:27:42
4,908.37:11:28:01
4,911.99:11:28:40
4,912.00:11:29:06
4,912.11:11:29:30
:11:30:04
4,911.76:11:42:56
4,908.72:11:43:07
4,909.03:11:43:27
4,911.02:11:43:31
4,910.99:11:44:04
4,910.89:11:44:28
4,910.94:11:44:33
4,910.98:11:44:47
4,911.17:11:45:03
4,912.97:11:45:33
4,908.92:11:45:57
4,909.03:11:46:04
4,909.25:11:46:27
4,909.66:11:46:31
4,910.79:11:47:00
4,911.31:11:47:02
4,908.55:11:47:30
4,908.57:11:47:32
4,908.56:11:48:01
4,907.95:11:48:31
4,908.33:11:49:06
4,908.16:11:49:29
4,908.20:11:49:34
4,908.61:11:50:01
4,909.04:11:50:16
4,908.96:11:50:33
4,910.97:11:50:47
4,911.11:11:51:10
4,911.02:11:51:17
4,908.18:11:51:31
4,908.92:11:51:47
4,907.93:11:52:10
4,907.35:11:52:22
4,909.22:11:52:34
4,909.15:11:52:46
4,911.53:11:53:21
4,911.30:11:53:46
4,911.73:11:53:59
4,907.67:11:54:24
4,907.53:11:54:51
4,907.59:11:55:02
4,907.45:11:55:27
4,906.81:11:55:52
4,906.90:11:56:05
4,911.08:11:56:52
4,910.47:11:57:09
4,910.53:11:57:22
4,911.00:11:57:36
4,907.91:11:57:50
4,907.74:11:58:03
4,908.03:11:58:29
4,908.20:11:58:39
4,909.84:11:58:48
4,910.93:11:59:05
4,910.83:11:59:30
4,910.95:11:59:41
4,910.72:12:00:18
4,908.48:12:00:31
4,907.80:12:00:44
4,907.84:12:01:01
4,907.83:12:01:29
4,910.45:12:01:45
4,911.13:12:02:01
4,912.63:12:02:16
4,909.91:12:02:40
4,910.29:12:02:53
4,910.00:12:03:04
4,912.92:12:03:24
4,913.04:12:03:36
4,912.85:12:03:45
4,912.29:12:04:40
4,912.10:12:04:45
4,912.20:12:05:16
4,912.25:12:05:30
4,912.21:12:05:53
4,911.92:12:06:18
4,911.80:12:06:32
4,911.89:12:06:49
4,911.61:12:07:03
4,908.86:12:07:17
4,908.75:12:07:29
4,912.52:12:07:50
4,913.64:12:08:00
4,908.73:12:08:15
4,908.79:12:08:32
4,908.60:12:08:46
4,911.97:12:09:15
4,911.90:12:09:20
4,911.32:12:09:32
4,912.45:12:09:48
4,912.29:12:10:04
4,912.34:12:10:18
4,912.40:12:10:32
4,912.34:12:10:47
4,912.62:12:10:58
4,913.47:12:11:13
4,909.66:12:11:30
4,912.88:12:11:48
4,911.86:12:12:02
4,909.70:12:12:17
4,912.07:12:12:36
4,909.92:12:13:47
4,910.21:12:13:49
4,911.97:12:14:05
4,909.68:12:14:19
4,912.36:12:14:33
4,912.97:12:14:45
4,912.93:12:15:10
4,914.32:12:15:17
4,916.51:12:15:30
4,916.66:12:15:51
4,917.01:12:16:04
4,916.59:12:16:14
4,916.65:12:16:30
4,916.90:12:16:48
4,916.93:12:16:59
4,917.25:12:17:15
4,917.23:12:17:41
4,916.16:12:17:45
4,916.59:12:18:01
4,915.07:12:18:17
4,915.00:12:18:48
4,917.20:12:19:15
4,918.29:12:19:19
4,918.78:12:19:32
4,918.42:12:19:49
4,918.45:12:20:00
4,918.36:12:20:18
:12:21:24
4,916.81:12:21:55
4,916.84:12:22:07
4,916.75:12:22:58
4,914.55:12:23:12
4,914.30:12:23:19
4,916.93:12:23:30
4,916.99:12:23:46
4,916.97:12:24:06
4,917.77:12:24:21
4,917.68:12:24:36
4,917.47:12:24:47
4,917.40:12:25:02
4,917.54:12:25:21
4,917.63:12:25:37
4,917.74:12:25:49
4,918.29:12:26:22
4,918.60:12:26:33
4,918.02:12:26:44
4,916.58:12:27:01
4,916.46:12:27:14
4,916.33:12:27:36
4,916.23:12:27:49
4,915.96:12:28:04
4,917.61:12:28:18
4,916.11:12:29:06
4,916.18:12:29:16
4,915.58:12:29:38
4,916.12:12:29:47
4,915.92:12:30:03
4,915.94:12:30:15
4,915.93:12:30:33
4,915.89:12:31:01
4,916.11:12:31:08
4,915.64:12:31:09
4,915.39:12:31:22
4,915.41:12:31:35
4,915.08:12:31:49
4,915.74:12:32:04
4,914.80:12:32:17
4,913.70:12:32:36
4,913.99:12:32:48
4,914.00:12:33:03
4,915.59:12:33:22
4,909.33:12:33:54
4,909.27:12:34:04
4,912.40:12:34:24
4,909.31:12:34:32
4,908.84:12:34:47
:12:35:55
4,908.75:12:37:29
4,909.06:12:37:36
4,909.57:12:38:15
:12:40:54
4,915.01:12:45:17
4,915.02:12:45:22
4,916.70:12:45:33
4,913.88:12:45:47
4,913.26:12:46:04
4,915.96:12:46:38
4,915.42:12:46:50
4,915.29:12:47:19
4,915.30:12:47:48
4,915.96:12:48:07
4,916.20:12:48:21
4,917.00:12:48:44
4,920.84:12:49:17
4,918.47:12:50:01
4,921.61:12:50:10
4,915.96:12:50:10
4,921.02:12:50:18
4,917.81:12:50:35
4,917.00:12:50:37
4,917.81:12:50:50
4,917.80:12:50:51
4,917.81:12:51:05
4,917.78:12:51:21
4,920.69:12:51:37
4,920.70:12:51:52
4,920.95:12:52:05
4,920.93:12:52:35
:12:54:51
4,921.65:12:54:52
4,921.68:12:55:05
4,917.65:12:55:18
4,920.45:12:56:03
4,919.57:12:57:18
4,919.02:12:57:37
4,918.97:12:58:04
4,918.79:12:58:20
4,916.62:12:58:48
4,918.16:12:59:02
4,917.40:12:59:23
4,915.61:12:59:35
4,915.54:12:59:49
4,916.24:01:00:03
4,915.98:01:00:22
4,913.51:01:00:35
4,915.26:01:00:52
4,915.16:01:01:05
4,917.61:01:01:23
4,917.68:01:01:35
4,918.22:01:01:48
4,918.21:01:02:03
4,918.43:01:02:17
4,916.70:01:02:33
4,917.25:01:02:49
:01:03:59
4,915.33:01:04:03
4,917.65:01:05:12
4,918.78:01:06:43
4,918.09:01:06:50
4,918.18:01:07:06
4,918.71:01:07:20
4,918.37:01:07:34
4,919.12:01:07:48
4,919.11:01:08:07
4,919.15:01:08:18
4,919.57:01:08:35
4,920.19:01:08:52
4,919.95:01:09:03
4,920.02:01:09:23
4,920.21:01:10:04
4,920.01:01:10:18
4,919.82:01:10:48
:01:11:51
4,920.14:01:12:44
4,920.02:01:13:08
4,919.17:01:13:20
4,920.10:01:13:44
4,919.12:01:13:52
4,921.46:01:14:04
